ensemble,GCM,scenario,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050,y2051,y2052,y2053,y2054,y2055,y2056,y2057,y2058,y2059,y2060,y2061,y2062,y2063,y2064,y2065,y2066,y2067,y2068,y2069,y2070,y2071,y2072,y2073,y2074,y2075,y2076,y2077,y2078,y2079,y2080,y2081,y2082,y2083,y2084,y2085,y2086,y2087,y2088,y2089,y2090,y2091,y2092,y2093,y2094,y2095,y2096,y2097,y2098,y2099,y2100
FAIR,FAIR_774,FACTS,0.380347,0.420715,0.456473,0.491721,0.529539,0.572756,0.620047,0.669422,0.719614,0.768463,0.813861,0.854935,0.892437,0.928294,0.96351,0.998462,1.033515,1.069267,1.108,1.151939,1.198915,1.247128,1.294855,1.341221,1.38603,1.4282,1.468791,1.509615,1.552386,1.598146,1.648888,1.704567,1.763772,1.824306,1.882453,1.936144,1.986429,2.035017,2.082699,2.131141,2.18254,2.237888,2.294942,2.351934,2.409088,2.464501,2.517151,2.568147,2.618795,2.67013,2.722928,2.779191,2.839623,2.902422,2.964923,3.02511,3.082548,3.138432,3.19405,3.249322,3.304541,3.360171,3.416937,3.476236,3.538474,3.602748,3.667192,3.730513,3.791601,3.850368,3.906523,3.960098,4.012938,4.066007,4.120437,4.17771,4.237361,4.298752,4.359083,4.41502,4.466877,4.515441,4.562059,4.608005,4.654551,4.703537
FAIR,FAIR_775,FACTS,0.338931,0.371857,0.401924,0.431851,0.464052,0.50034,0.53891,0.577784,0.616626,0.654696,0.691664,0.727596,0.762777,0.797996,0.833627,0.869781,0.906448,0.943765,0.982743,1.024344,1.067612,1.111785,1.156132,1.200314,1.244267,1.28755,1.330482,1.373732,1.418068,1.463952,1.512242,1.562897,1.615297,1.668493,1.720904,1.771688,1.821393,1.870809,1.920255,1.970419,2.02221,2.076005,2.130785,2.185777,2.24108,2.295873,2.349665,2.402902,2.456177,2.509948,2.564549,2.620842,2.679104,2.738535,2.797983,2.856604,2.914291,2.971614,3.029087,3.086627,3.144323,3.202344,3.26098,3.320805,3.381961,3.444031,3.506051,3.567343,3.627436,3.686293,3.743789,3.79995,3.855579,3.911087,3.966948,4.023787,4.081353,4.139344,4.196548,4.25156,4.304567,4.355947,4.406306,4.4562,4.506172,4.556999
FAIR,FAIR_776,FACTS,0.261909,0.282792,0.30049,0.318764,0.339874,0.365104,0.39344,0.423675,0.454681,0.484838,0.513149,0.539493,0.564441,0.589388,0.614886,0.641048,0.668029,0.696184,0.727031,0.761932,0.798887,0.83653,0.873582,0.909611,0.944589,0.97788,1.010102,1.042442,1.076212,1.112109,1.151496,1.194074,1.238669,1.28361,1.326297,1.365566,1.40291,1.439971,1.477226,1.515778,1.557039,1.601429,1.64698,1.692375,1.737851,1.782023,1.824161,1.865153,1.906102,1.947764,1.990653,2.03616,2.084565,2.134339,2.18349,2.230709,2.27585,2.319956,2.364053,2.408048,2.452156,2.49668,2.542117,2.589409,2.638689,2.689147,2.739218,2.787961,2.834723,2.879657,2.922667,2.963934,3.004905,3.046224,3.088634,3.133072,3.178947,3.22567,3.271091,3.312949,3.35183,3.388525,3.424155,3.45963,3.495811,3.533897
FAIR,FAIR_777,FACTS,0.339432,0.371271,0.397997,0.42393,0.452696,0.486677,0.52493,0.565879,0.608584,0.651798,0.694945,0.737961,0.781006,0.82485,0.869777,0.915799,0.962176,1.008579,1.056349,1.106688,1.158503,1.21099,1.263372,1.31536,1.36695,1.417704,1.467917,1.518306,1.569815,1.622985,1.678802,1.737156,1.797303,1.858137,1.917876,1.975649,2.032008,2.087789,2.143456,2.19986,2.258063,2.318465,2.379844,2.441329,2.503074,2.56415,2.624037,2.683301,2.742662,2.802644,2.863618,2.926546,2.991682,3.058041,3.124282,3.189475,3.253605,3.31741,3.381474,3.44567,3.510086,3.574898,3.64042,3.707288,3.775617,3.844881,3.914018,3.982322,4.049248,4.114779,4.178782,4.241312,4.303312,4.365229,4.427585,4.49105,4.555252,4.619794,4.683255,4.744062,4.802531,4.859155,4.914672,4.969719,5.024907,5.081089
FAIR,FAIR_778,FACTS,0.279037,0.304911,0.326457,0.347201,0.369807,0.395975,0.425529,0.457778,0.491638,0.525603,0.558498,0.58991,0.6202,0.650446,0.681127,0.712361,0.74412,0.77659,0.811149,0.84909,0.88898,0.92972,0.970265,1.010157,1.049324,1.087167,1.124364,1.162022,1.201157,1.242345,1.286735,1.334186,1.383768,1.434106,1.482971,1.529215,1.573562,1.617083,1.660283,1.704172,1.750046,1.798418,1.847829,1.8972,1.946692,1.99516,2.041988,2.087873,2.133662,2.179991,2.227314,2.276826,2.328874,2.382289,2.435433,2.487138,2.537217,2.586462,2.635657,2.684718,2.733808,2.783181,2.833259,2.884853,2.938147,2.992536,3.046883,3.100433,3.152498,3.203038,3.251878,3.299066,3.345738,3.392452,3.439858,3.4888,3.53891,3.589753,3.63959,3.686454,3.730656,3.772756,3.813627,3.854047,3.894771,3.936869
FAIR,FAIR_779,FACTS,0.310515,0.338805,0.362737,0.38639,0.412642,0.443701,0.477977,0.513508,0.549388,0.584099,0.61658,0.646628,0.67482,0.70258,0.730555,0.758933,0.787832,0.817589,0.849838,0.886102,0.924557,0.963839,1.002661,1.040488,1.077242,1.112214,1.146154,1.18036,1.216109,1.25412,1.295804,1.340971,1.388481,1.436656,1.482795,1.525549,1.566013,1.605629,1.644975,1.685248,1.727992,1.773783,1.820782,1.867659,1.914616,1.960249,2.003797,2.046118,2.088266,2.131016,2.174921,2.221428,2.270935,2.321984,2.37257,2.421285,2.467944,2.513559,2.559109,2.604502,2.649945,2.695754,2.742442,2.790998,2.841627,2.893569,2.945285,2.995774,3.044305,3.090934,3.135522,3.178189,3.220367,3.262754,3.306147,3.351571,3.398514,3.446411,3.493145,3.536348,3.576461,3.614206,3.650671,3.686809,3.723534,3.762138
FAIR,FAIR_780,FACTS,0.213373,0.228622,0.239831,0.253079,0.2712,0.295325,0.32361,0.354285,0.385265,0.414224,0.439685,0.461875,0.482278,0.503288,0.525397,0.548569,0.572487,0.597497,0.625976,0.659606,0.694527,0.729065,0.761506,0.792009,0.820771,0.847187,0.872686,0.899251,0.928438,0.96076,0.997878,1.03855,1.080783,1.122045,1.158871,1.190488,1.219749,1.249007,1.278877,1.310915,1.346899,1.386839,1.427159,1.466248,1.504931,1.541184,1.574633,1.607151,1.640374,1.675109,1.71179,1.752273,1.796328,1.841203,1.883997,1.923368,1.959832,1.995499,2.031839,2.068398,2.105418,2.143202,2.182412,2.22428,2.268605,2.31388,2.358034,2.400257,2.439837,2.477463,2.513042,2.547076,2.581798,2.617791,2.655882,2.697092,2.739976,2.783602,2.824567,2.860129,2.892169,2.922214,2.952047,2.982705,3.015188,3.050873
FAIR,FAIR_781,FACTS,0.345013,0.377581,0.403381,0.427183,0.452564,0.482192,0.517909,0.560234,0.607322,0.656696,0.706109,0.754385,0.801689,0.849254,0.897646,0.94696,0.996584,1.046298,1.098127,1.154063,1.212446,1.271847,1.330878,1.388807,1.445474,1.499961,1.552909,1.605658,1.659747,1.716159,1.776666,1.841353,1.909134,1.978232,2.045553,2.109316,2.170151,2.229326,2.287558,2.3463,2.407467,2.471983,2.538072,2.604288,2.670821,2.736092,2.799167,2.8609,2.922379,2.984487,3.047899,3.114321,3.184403,3.256698,3.328995,3.39958,3.468022,3.535255,3.602331,3.669181,3.736042,3.803301,3.871568,3.942026,4.015049,4.089916,4.165218,4.239952,4.313094,4.384458,4.45372,4.520825,4.587254,4.653792,4.72138,4.791272,4.863117,4.936393,5.008767,5.077394,5.14244,5.204495,5.264638,5.323924,5.383418,5.444689
FAIR,FAIR_782,FACTS,0.231372,0.251402,0.268467,0.285269,0.303695,0.324784,0.348581,0.37481,0.402293,0.429467,0.455233,0.479312,0.502169,0.524993,0.548266,0.572096,0.596675,0.622355,0.650449,0.682157,0.715777,0.750111,0.78404,0.817152,0.849404,0.880221,0.910402,0.941149,0.973491,1.007971,1.045725,1.086486,1.129213,1.172435,1.213856,1.252404,1.28916,1.325429,1.361701,1.398994,1.438593,1.480918,1.524313,1.567638,1.611093,1.653475,1.694195,1.734046,1.773944,1.814535,1.856258,1.900321,1.946988,1.994948,2.042463,2.088369,2.132538,2.17587,2.219224,2.262509,2.3059,2.349656,2.394205,2.44037,2.488281,2.537248,2.585994,2.63373,2.679817,2.724317,2.767107,2.808306,2.849148,2.890196,2.932101,2.975692,3.020523,3.066118,3.110595,3.15194,3.190605,3.227243,3.26281,3.298099,3.333871,3.371184
FAIR,FAIR_783,FACTS,0.246245,0.273826,0.298808,0.323237,0.349191,0.378544,0.410127,0.442639,0.47521,0.506458,0.535312,0.561626,0.586167,0.610426,0.635012,0.66009,0.685661,0.711992,0.740646,0.772983,0.807082,0.841678,0.875577,0.908425,0.940227,0.970407,1.000231,1.031255,1.064449,1.100267,1.139857,1.182788,1.227842,1.273355,1.316814,1.357125,1.395147,1.43209,1.468689,1.506203,1.54611,1.588874,1.632636,1.676185,1.719804,1.762187,1.802986,1.843278,1.883993,1.925752,1.968959,2.014889,2.063737,2.113977,2.163672,2.21158,2.257833,2.303612,2.34979,2.396187,2.442946,2.49031,2.538719,2.589046,2.64138,2.694909,2.748282,2.80071,2.85151,2.9008,2.948458,2.994649,3.04075,3.08735,3.135137,3.184982,3.236364,3.288755,3.34003,3.388011,3.433289,3.476637,3.519131,3.56163,3.604943,3.650196
FAIR,FAIR_784,FACTS,0.241278,0.264953,0.287013,0.309435,0.33384,0.361587,0.390686,0.419276,0.447075,0.47331,0.497513,0.519741,0.540497,0.560827,0.581212,0.601816,0.62288,0.644742,0.668476,0.695072,0.723244,0.752052,0.780613,0.808575,0.835889,0.862084,0.887662,0.913496,0.940459,0.969035,1.000173,1.03372,1.068888,1.104532,1.138824,1.170875,1.201559,1.23194,1.262372,1.293644,1.326771,1.362108,1.39837,1.434646,1.471071,1.506687,1.541005,1.574629,1.60827,1.642444,1.677509,1.714435,1.753465,1.793586,1.83343,1.872048,1.90933,1.945973,1.982639,2.01925,2.05594,2.092915,2.130515,2.169402,2.209699,2.250876,2.29181,2.331775,2.370297,2.407433,2.443098,2.477388,2.511287,2.545264,2.579856,2.61575,2.652578,2.689948,2.72641,2.760368,2.792145,2.822246,2.85142,2.880313,2.90954,2.939967
FAIR,FAIR_785,FACTS,0.342151,0.375192,0.402851,0.429849,0.460267,0.496805,0.536135,0.575075,0.613542,0.651023,0.687759,0.724215,0.760637,0.797768,0.835839,0.874849,0.91431,0.954102,0.995372,1.039085,1.084126,1.129773,1.175341,1.220653,1.265739,1.310261,1.35477,1.400065,1.446802,1.495286,1.546245,1.599411,1.654028,1.709074,1.763013,1.815203,1.866184,1.91668,1.967105,2.018184,2.070788,2.125161,2.180119,2.234912,2.289728,2.343768,2.396631,2.448884,2.501202,2.554038,2.607687,2.662967,2.720007,2.777867,2.835364,2.89176,2.947272,3.002692,3.058455,3.114355,3.170422,3.226768,3.283641,3.341564,3.400571,3.460149,3.519162,3.57692,3.633065,3.687699,3.740775,3.792425,3.843528,3.894461,3.945659,3.997665,4.050047,4.102424,4.153549,4.202147,4.248669,4.293641,4.337762,4.381581,4.4256,4.470508
FAIR,FAIR_786,FACTS,0.296034,0.323637,0.346934,0.369311,0.393025,0.419956,0.45081,0.485568,0.52238,0.558608,0.592034,0.621826,0.648705,0.674649,0.700582,0.72678,0.753521,0.781356,0.812596,0.849428,0.889294,0.930215,0.970317,1.008754,1.045368,1.079086,1.111225,1.143831,1.17867,1.216756,1.260105,1.308483,1.360275,1.413078,1.462979,1.507944,1.549302,1.588996,1.627936,1.66793,1.711284,1.758938,1.808364,1.857682,1.90717,1.954814,1.999672,2.043051,2.086368,2.130686,2.176768,2.226675,2.281006,2.33771,2.393906,2.447517,2.498144,2.547147,2.595966,2.644539,2.693198,2.742433,2.793004,2.846355,2.902829,2.961379,3.020118,3.077817,3.133327,3.186635,3.237474,3.285946,3.334049,3.382767,3.433246,3.48697,3.54335,3.601653,3.658805,3.711309,3.759647,3.804754,3.848123,3.891094,3.934983,3.981661
FAIR,FAIR_787,FACTS,0.260679,0.286268,0.308746,0.331961,0.358535,0.390149,0.424587,0.459913,0.495059,0.528376,0.558607,0.58575,0.61096,0.636203,0.662125,0.68884,0.716382,0.745123,0.776934,0.813326,0.851526,0.889982,0.927216,0.963014,0.997465,1.029951,1.061768,1.094636,1.129844,1.167926,1.210303,1.256243,1.304161,1.351975,1.396667,1.437193,1.475343,1.512951,1.550729,1.590083,1.632661,1.678763,1.725759,1.77217,1.81847,1.863014,1.905377,1.946967,1.989056,2.032398,2.077446,2.125767,2.177421,2.230335,2.282087,2.331308,2.378245,2.424473,2.47117,2.518071,2.565376,2.613373,2.662611,2.714151,2.767985,2.822994,2.877431,2.930416,2.981237,3.030244,3.07735,3.122864,3.168578,3.215132,3.263305,3.314075,3.36654,3.419967,3.471626,3.51898,3.563126,3.605185,3.64658,3.688312,3.731308,3.776854
FAIR,FAIR_788,FACTS,0.365523,0.407071,0.443091,0.47811,0.515886,0.559661,0.608327,0.659929,0.713048,0.765517,0.815231,0.861343,0.90462,0.946909,0.989111,1.031531,1.074015,1.116771,1.162062,1.212008,1.264507,1.317914,1.370656,1.422032,1.47194,1.519452,1.565698,1.612457,1.661307,1.71316,1.769818,1.831103,1.895607,1.961215,2.024466,2.083546,2.139341,2.193363,2.246477,2.300327,2.356992,2.41735,2.479211,2.540934,2.602779,2.662983,2.72073,2.77719,2.833611,2.89094,2.949862,3.012213,3.078543,3.14706,3.215224,3.281195,3.344742,3.407133,3.469568,3.531926,3.594457,3.65756,3.721887,3.788701,3.858307,3.92978,4.001398,4.072017,4.140593,4.207079,4.27122,4.333082,4.394422,4.456112,4.519171,4.584922,4.652825,4.722221,4.790423,4.854352,4.914436,4.9715,5.026869,5.081735,5.13727,5.195144
FAIR,FAIR_789,FACTS,0.250921,0.273637,0.291968,0.310827,0.33323,0.361109,0.393367,0.428472,0.464706,0.499789,0.531839,0.56041,0.586539,0.612286,0.638464,0.665275,0.692617,0.720792,0.751987,0.78808,0.826354,0.865044,0.902489,0.938224,0.97227,1.003842,1.034026,1.064574,1.097139,1.132548,1.172537,1.21658,1.263034,1.309632,1.352927,1.391468,1.426976,1.46144,1.495683,1.531307,1.570256,1.613078,1.657094,1.700593,1.743962,1.785371,1.824111,1.861559,1.899128,1.937753,1.978043,2.021802,2.069302,2.118411,2.166445,2.211709,2.254159,2.29532,2.336564,2.37774,2.419126,2.461106,2.504331,2.550033,2.598335,2.648101,2.697493,2.745471,2.791124,2.834674,2.875982,2.915304,2.954576,2.994613,3.03636,3.081013,3.127707,3.175633,3.221878,3.263469,3.30131,3.336519,3.370625,3.404821,3.440231,3.478405
FAIR,FAIR_790,FACTS,0.320511,0.351936,0.379047,0.405748,0.434832,0.468464,0.506094,0.54658,0.588555,0.629924,0.668764,0.704312,0.737232,0.769245,0.801193,0.833359,0.865947,0.8994,0.935739,0.976898,1.020799,1.065795,1.110315,1.153621,1.195566,1.235219,1.273524,1.312097,1.352494,1.395633,1.44328,1.495313,1.550407,1.60655,1.660416,1.71023,1.757035,1.802424,1.847147,1.89272,1.941108,1.993142,2.046719,2.100239,2.153924,2.206064,2.255771,2.304091,2.352231,2.401119,2.45143,2.504945,2.562224,2.621571,2.680557,2.737399,2.791761,2.844775,2.897624,2.950227,3.002847,3.05589,3.109999,3.166408,3.225431,3.286205,3.347078,3.406943,3.464796,3.520582,3.57405,3.625256,3.675882,3.726778,3.778932,3.833635,3.890414,3.948664,4.005808,4.058868,4.108212,4.154608,4.199314,4.243476,4.288229,4.335192
FAIR,FAIR_791,FACTS,0.347246,0.38242,0.41543,0.448456,0.483938,0.523516,0.564671,0.605161,0.645122,0.684369,0.723318,0.762453,0.801926,0.842208,0.883469,0.925727,0.968613,1.011988,1.056606,1.103127,1.150901,1.199479,1.248428,1.297613,1.347043,1.396489,1.446174,1.496544,1.548102,1.601119,1.65612,1.713001,1.771318,1.830436,1.889356,1.947621,2.005491,2.063385,2.121584,2.180569,2.24093,2.302867,2.365664,2.428833,2.492475,2.556072,2.619387,2.68278,2.746648,2.811268,2.876827,2.943852,3.012453,3.082048,3.151876,3.221427,3.290838,3.360604,3.430973,3.501794,3.573065,3.644845,3.717285,3.790718,3.865181,3.940357,4.015532,4.090232,4.164155,4.237288,4.309554,4.380992,4.452139,4.523239,4.594578,4.666522,4.738844,4.811319,4.883136,4.953428,5.022415,5.090397,5.157802,5.224989,5.292292,5.360176
FAIR,FAIR_792,FACTS,0.3669,0.401994,0.432044,0.461295,0.493055,0.529832,0.571164,0.615768,0.662492,0.709606,0.755648,0.799989,0.842941,0.885674,0.928754,0.972341,1.0162,1.06038,1.106554,1.156356,1.208352,1.261335,1.31414,1.366171,1.417307,1.466796,1.515086,1.563223,1.612503,1.663743,1.718411,1.776548,1.837226,1.89895,1.959148,2.016372,2.071347,2.125266,2.178679,2.232743,2.289002,2.348163,2.408679,2.469314,2.530218,2.590063,2.648032,2.704823,2.761365,2.818401,2.876494,2.937064,3.000629,3.065955,3.131192,3.194929,3.256837,3.317723,3.378461,3.438977,3.49946,3.560222,3.621767,3.685066,3.750412,3.817182,3.88405,3.950075,4.014436,4.077014,4.137569,4.196089,4.253836,4.311478,4.369801,4.429848,4.491281,4.553638,4.614976,4.672962,4.727792,4.780004,4.830534,4.880275,4.930124,4.981381
FAIR,FAIR_793,FACTS,0.292379,0.318147,0.340735,0.363649,0.389273,0.418985,0.451638,0.485907,0.520894,0.555139,0.587386,0.617219,0.64518,0.67259,0.700081,0.72786,0.75635,0.786084,0.818492,0.854941,0.893765,0.933671,0.973437,1.012504,1.050754,1.087484,1.123256,1.159171,1.196433,1.235743,1.278437,1.324401,1.372623,1.421581,1.468778,1.512921,1.555114,1.596773,1.638368,1.680959,1.72595,1.773887,1.823107,1.872368,1.921826,1.970173,2.016632,2.061919,2.106995,2.152585,2.199213,2.24823,2.300042,2.353354,2.406329,2.457649,2.506987,2.555152,2.603072,2.650699,2.698246,2.746029,2.794539,2.844707,2.896759,2.950027,3.003184,3.05534,3.105757,3.154414,3.201138,3.245992,3.290262,3.334589,3.379713,3.426597,3.474821,3.52389,3.571861,3.616518,3.658195,3.697512,3.735443,3.772864,3.810628,3.849945
FAIR,FAIR_794,FACTS,0.322138,0.348397,0.369175,0.392562,0.422404,0.461069,0.505627,0.553083,0.60085,0.645559,0.684336,0.716923,0.745593,0.773995,0.80327,0.833604,0.865096,0.898442,0.936956,0.983252,1.032165,1.080943,1.126953,1.169939,1.210103,1.246388,1.280745,1.316072,1.354874,1.398191,1.448634,1.504829,1.563937,1.622235,1.674375,1.71865,1.758972,1.798931,1.839498,1.88301,1.93227,1.987648,2.044259,2.099469,2.154197,2.205473,2.252353,2.297315,2.342797,2.390199,2.440349,2.496077,2.55742,2.620586,2.681238,2.73702,2.788271,2.837817,2.887937,2.938213,2.989064,3.041027,3.095109,3.153212,3.215271,3.279227,3.341787,3.401401,3.457017,3.509486,3.558739,3.605415,3.652777,3.701927,3.75423,3.811384,3.871565,3.933385,3.991969,4.042897,4.088332,4.130366,4.171585,4.21373,4.258431,4.307938
FAIR,FAIR_795,FACTS,0.287777,0.31349,0.335307,0.356752,0.380371,0.40789,0.438787,0.472082,0.506704,0.54108,0.574071,0.605334,0.635267,0.665062,0.695255,0.725987,0.75723,0.789192,0.823376,0.861201,0.901101,0.941869,0.982354,1.022049,1.060868,1.098149,1.134465,1.170914,1.208682,1.248462,1.291559,1.337861,1.386381,1.435632,1.483182,1.527775,1.570321,1.61208,1.653576,1.695897,1.740451,1.787798,1.836334,1.884867,1.933566,1.981166,2.026974,2.071738,2.116382,2.161603,2.207902,2.256586,2.308043,2.360997,2.413652,2.464721,2.513975,2.562268,2.61047,2.658508,2.706567,2.754936,2.804082,2.854899,2.907598,2.961517,3.015363,3.068274,3.119526,3.169095,3.216809,3.262729,3.308111,3.353575,3.399841,3.447843,3.497186,3.547395,3.596567,3.642535,3.68563,3.726453,3.765958,3.804995,3.844394,3.885333
FAIR,FAIR_796,FACTS,0.358239,0.391372,0.421156,0.450148,0.480724,0.51467,0.5507,0.58722,0.623931,0.66018,0.695773,0.730821,0.765491,0.800393,0.835827,0.871879,0.908474,0.945673,0.98435,1.02537,1.068001,1.111611,1.155592,1.199618,1.243617,1.28718,1.330656,1.374674,1.419858,1.466591,1.515612,1.566924,1.620023,1.674109,1.727812,1.780342,1.831902,1.88297,1.933835,1.985095,2.037559,2.091607,2.146441,2.201417,2.256614,2.311338,2.36517,2.41848,2.471743,2.525349,2.579593,2.635226,2.692531,2.750874,2.80929,2.867036,2.924021,2.980716,3.03752,3.094345,3.151247,3.208359,3.265922,3.324432,3.384034,3.4444,3.50479,3.564656,3.623528,3.681296,3.737798,3.792998,3.847538,3.901761,3.956076,4.011035,4.066477,4.122171,4.177115,4.230086,4.281185,4.330693,4.3791,4.426884,4.474522,4.522707
FAIR,FAIR_797,FACTS,0.292943,0.324509,0.353795,0.382834,0.413824,0.448633,0.485377,0.522073,0.5585,0.594087,0.628648,0.66233,0.695429,0.728664,0.762362,0.796624,0.83112,0.865752,0.901507,0.939285,0.97827,1.017842,1.057404,1.096718,1.135772,1.174221,1.212431,1.251051,1.29075,1.331909,1.375258,1.420714,1.467707,1.515391,1.562391,1.60801,1.652514,1.696431,1.740142,1.784323,1.829808,1.876939,1.924819,1.972798,2.020991,2.068698,2.11566,2.1624,2.209404,2.257037,2.305554,2.355673,2.407588,2.460556,2.513548,2.565838,2.617443,2.668938,2.720738,2.772727,2.824957,2.877551,2.930741,2.985009,3.040449,3.09667,3.152933,3.20874,3.263636,3.317568,3.370408,3.422173,3.47356,3.524905,3.576605,3.629177,3.682381,3.735943,3.788779,3.839672,3.888826,3.936595,3.983524,4.030096,4.076777,4.124227
FAIR,FAIR_798,FACTS,0.337757,0.368235,0.391924,0.415465,0.443457,0.478475,0.518934,0.562663,0.608323,0.65425,0.699563,0.744185,0.788535,0.833818,0.880448,0.928468,0.976883,1.025315,1.075617,1.129339,1.184798,1.240902,1.296598,1.351614,1.406003,1.459241,1.511686,1.564291,1.618359,1.674574,1.734218,1.796996,1.861825,1.927175,1.990687,2.051366,2.110071,2.167965,2.225721,2.284508,2.345717,2.409768,2.474854,2.539816,2.604934,2.668965,2.73134,2.792964,2.854847,2.917668,2.981873,3.048726,3.118438,3.189559,3.260251,3.329346,3.396914,3.464046,3.531591,3.59937,3.667525,3.736292,3.8061,3.877789,3.951446,4.026291,4.101127,4.175246,4.247921,4.31921,4.388959,4.457303,4.525553,4.594261,4.664078,4.735833,4.808905,4.882723,4.955308,5.02463,5.091315,5.156142,5.220165,5.284217,5.349076,5.415816
FAIR,FAIR_799,FACTS,0.369729,0.40799,0.442937,0.478237,0.516946,0.561314,0.608367,0.655175,0.701338,0.745821,0.787697,0.826808,0.863873,0.900318,0.936834,0.973669,1.011153,1.04975,1.090919,1.136022,1.183429,1.231917,1.28033,1.328179,1.375388,1.421308,1.46671,1.512805,1.560668,1.61089,1.66469,1.721869,1.781386,1.841726,1.900464,1.956388,2.010445,2.063898,2.117247,2.171545,2.228156,2.287587,2.34819,2.408773,2.469519,2.529172,2.587046,2.643901,2.700677,2.75807,2.816574,2.877483,2.941154,3.006289,3.071099,3.13433,3.195845,3.256557,3.317312,3.378,3.438787,3.499942,3.561914,3.625578,3.691117,3.757848,3.824331,3.889616,3.953038,4.014625,4.074238,4.131979,4.189124,4.246292,4.304198,4.363758,4.424485,4.485856,4.545996,4.602806,4.656695,4.708315,4.758648,4.80855,4.858842,4.910678
FAIR,FAIR_800,FACTS,0.307858,0.336347,0.362341,0.388181,0.415893,0.447181,0.480331,0.513466,0.546184,0.577586,0.607217,0.63511,0.661618,0.687692,0.713807,0.740124,0.766797,0.794109,0.823211,0.855218,0.888988,0.923594,0.95815,0.992217,1.025704,1.058065,1.08971,1.121465,1.154244,1.188605,1.225581,1.265145,1.306575,1.348749,1.389779,1.428636,1.466004,1.502864,1.539586,1.576991,1.616169,1.657585,1.700054,1.742651,1.785483,1.827567,1.868331,1.908311,1.948191,1.988506,2.029652,2.072651,2.117845,2.164296,2.210635,2.25584,2.299694,2.342811,2.385835,2.428706,2.47156,2.514621,2.558247,2.603142,2.649493,2.696824,2.744057,2.790436,2.8354,2.878904,2.920803,2.961121,3.000809,3.040362,3.080354,3.121537,3.163617,3.206224,3.247933,3.287056,3.32379,3.358561,3.392081,3.425011,3.458006,3.492003
FAIR,FAIR_801,FACTS,0.260924,0.285295,0.305373,0.325636,0.348801,0.376765,0.409214,0.445166,0.482857,0.519956,0.554386,0.585442,0.613984,0.641899,0.669998,0.698507,0.727484,0.7573,0.790029,0.82753,0.867375,0.907858,0.947373,0.985347,1.021738,1.055719,1.088254,1.120982,1.155512,1.192713,1.234312,1.279958,1.32816,1.376787,1.422488,1.463711,1.502078,1.53953,1.576782,1.615332,1.657064,1.702601,1.749513,1.796133,1.842761,1.887634,1.929895,1.970715,2.011444,2.053033,2.096129,2.142513,2.192576,2.244397,2.295433,2.343979,2.389832,2.434316,2.478737,2.523002,2.567394,2.612313,2.658403,2.706883,2.757953,2.810602,2.862966,2.913913,2.96257,3.009096,3.053349,3.095531,3.13747,3.179999,3.224077,3.270921,3.319823,3.370049,3.418869,3.463353,3.50418,3.542321,3.579179,3.615919,3.653655,3.693938
